Item Name,Game Name,Listed On,Acted On, Display Price, Price in Cents, Type, Market Name, App Id, Context Id, Asset Id, Instance Id, Class Id, Unowned Context Id, Unowned Id
":dale_christmas_star:","Dale Hardshovel HD Uncommon Emoticon","2 May	
		1 May","2 May	
		1 May","Rp 125.87","12587","purchase","370170-:dale_christmas_star:","753","6","25247939296","0","1462050898","6","25345632059"
":backgroundStar:","Volleying Uncommon Emoticon","2 May	
		2 May","2 May	
		2 May","Rp 46.15","4615","purchase","512160-:backgroundStar:","753","6","25270067518","0","2670043991","6","25355161075"
":booom:","Sparkle 2 Evo Rare Emoticon","2 May	
		7 Apr","2 May	
		7 Apr","Rp 124.47","12447","purchase","253650-:booom:","753","6","2933521349","0","325749382","6","25058953400"
"Ghostly flowers (Profile Background)","Cat and Ghostly Road Profile Background","27 Apr	
		27 Apr","27 Apr	
		27 Apr","Rp 11 921.83","1192183","purchase","994340-Ghostly flowers (Profile Background)","753","6","25179741453","0","4751688568","6","25297537902"
":HC_Grave:","Haunt Chaser Rare Emoticon","27 Apr	
		20 Apr","27 Apr	
		20 Apr","Rp 3 406.23","340623","purchase","1450180-:HC_Grave:","753","6","22345528260","0","4514297625","6","25210843582"
"Sealed Graffiti | 8-Ball (Dust Brown)","Counter-Strike 2","25 Apr	
		27 Jan","25 Apr	
		27 Jan","Rp 797.66","79766","sale","Sealed Graffiti | 8-Ball (Dust Brown)","730","2","21118741307","302028390","1989298978","2","21118741307"
"Sealed Graffiti | 8-Ball (Monarch Blue)","Counter-Strike 2","25 Apr	
		27 Jan","25 Apr	
		27 Jan","Rp 452.72","45272","sale","Sealed Graffiti | 8-Ball (Monarch Blue)","730","2","18887987527","302028390","1989299270","2","18887987527"
":CupZ:","Zup! 8 Rare Emoticon","2 Apr	
		8 Feb","2 Apr	
		8 Feb","Rp 89.89","8989","purchase","799070-:CupZ:","753","6","14791833341","0","2798871684","6","24425569588"
":Russian_Cup:","Russian Roads Rare Emoticon","2 Apr	
		28 Mar","2 Apr	
		28 Mar","Rp 187.75","18775","purchase","610660-:Russian_Cup:","753","6","21869869761","0","2843261082","6","24936978277"
":SEV2Medal:","Sniper Elite V2 Remastered Uncommon Emoticon","2 Apr	
		29 Mar","2 Apr	
		29 Mar","Rp 460.52","46052","purchase","728740-:SEV2Medal:","753","6","24859434214","0","3276928843","6","24955073027"
":MoeMedal:","Moe Jigsaw Emoticon","2 Apr	
		24 May","2 Apr	
		24 May","Rp 2 200.58","220058","purchase","785840-:MoeMedal:","753","6","20697518752","0","2801861489","6","20755720245"
"Sticker | lauNX (Gold) | Rio 2022","Counter-Strike 2","16 Mar	
		27 Jan","16 Mar	
		27 Jan","Rp 100 029.70","10002970","sale","Sticker | lauNX (Gold) | Rio 2022","730","2","28290316002","188530139","5051697346","2","28290316002"
"Rio 2022 Contenders Sticker Capsule","Counter-Strike 2","16 Mar	
		4 Mar","16 Mar	
		4 Mar","Rp 7 691.74","769174","sale","Rio 2022 Contenders Sticker Capsule","730","2","28417845037","143865972","5051655060","2","28417845037"
"Background 02","Oblivion's Edge Profile Background","11 Mar	
		11 Mar","11 Mar	
		11 Mar","Rp 62.97","6297","purchase","551100-Background 02","753","6","24693001816","0","2130446850","6","24723157246"
"CS20 Case","Counter-Strike 2","8 Mar	
		4 Mar","8 Mar	
		4 Mar","Rp 5 306.97","530697","sale","CS20 Case","730","2","27807632137","0","3564864937","2","27807632137"
"Dreams & Nightmares Case","Counter-Strike 2","6 Mar	
		6 Mar","6 Mar	
		6 Mar","Rp 10 405.33","1040533","sale","Dreams & Nightmares Case","730","2","28961751076","0","5222185539","2","28961751076"
"Dreams & Nightmares Case","Counter-Strike 2","6 Mar	
		6 Mar","6 Mar	
		6 Mar","Rp 10 405.33","1040533","sale","Dreams & Nightmares Case","730","2","28961751065","0","5222185539","2","28961751065"
"Recoil Case","Counter-Strike 2","6 Mar	
		6 Mar","6 Mar	
		6 Mar","Rp 10 458.21","1045821","sale","Recoil Case","730","2","28961751028","0","5222185268","2","28961751028"
"RANK "C" (Profile Background)","ASSASSINATION BOX Profile Background","5 Mar	
		4 Mar","5 Mar	
		4 Mar","Rp 71.91","7191","purchase","551550-RANK "C" (Profile Background)","753","6","24536566068","0","2148201583","6","24645893162"
"SCAR-20 | Assault","Counter-Strike 2","5 Mar	
		5 Mar","5 Mar	
		5 Mar","Rp 1 440.66","144066","purchase","SCAR-20 | Assault (Field-Tested)","730","2","28951402735","188530139","5220720617","2","28951402735"
"Tec-9 | Fubar","Counter-Strike 2","5 Mar	
		5 Mar","5 Mar	
		5 Mar","Rp 1 269.97","126997","purchase","Tec-9 | Fubar (Field-Tested)","730","2","28899879699","188530139","5216586619","2","28899879699"
"Tec-9 | Fubar","Counter-Strike 2","5 Mar	
		5 Mar","5 Mar	
		5 Mar","Rp 1 269.97","126997","purchase","Tec-9 | Fubar (Field-Tested)","730","2","28897004436","188530139","5216586619","2","28897004436"
"Snakebite Case","Counter-Strike 2","4 Mar	
		4 Mar","4 Mar	
		4 Mar","Rp 3 414.25","341425","sale","Snakebite Case","730","2","28666935566","0","4418618853","2","28666935566"
"Fracture Case","Counter-Strike 2","4 Mar	
		4 Mar","4 Mar	
		4 Mar","Rp 4 279.23","427923","sale","Fracture Case","730","2","23745467386","0","3946324730","2","23745467386"
"Fracture Case","Counter-Strike 2","4 Mar	
		4 Mar","4 Mar	
		4 Mar","Rp 4 279.23","427923","sale","Fracture Case","730","2","28076342196","0","3946324730","2","28076342196"
"Fracture Case","Counter-Strike 2","4 Mar	
		4 Mar","4 Mar	
		4 Mar","Rp 4 279.23","427923","sale","Fracture Case","730","2","28278941609","0","3946324730","2","28278941609"
"Fracture Case","Counter-Strike 2","23 Feb	
		23 Feb","23 Feb	
		23 Feb","Rp 3 132.83","313283","sale","Fracture Case","730","2","28799482729","0","3946324730","2","28799482729"
"The Big One","Sudoku Universe Uncommon Profile Background","16 Feb	
		16 Feb","16 Feb	
		16 Feb","Rp 2 976.10","297610","purchase","733070-The Big One","753","6","24387240511","0","2924539264","6","24491024650"
"Background 02","Oblivion's Edge Profile Background","16 Feb	
		16 Feb","16 Feb	
		16 Feb","Rp 65.83","6583","purchase","551100-Background 02","753","6","24424506313","0","2130446850","6","24487065159"
"Graves The Ghost","The Dreamatorium of Dr. Magnus 2 Profile Background","16 Feb	
		12 Feb","16 Feb	
		12 Feb","Rp 143.43","14343","purchase","393150-Graves The Ghost","753","6","24386249322","0","1291291429","6","24457126799"
"RANK "C" (Profile Background)","ASSASSINATION BOX Profile Background","16 Feb	
		12 Feb","16 Feb	
		12 Feb","Rp 103.45","10345","purchase","551550-RANK "C" (Profile Background)","753","6","24309194369","0","2148201583","6","24450392305"
"Dreams & Nightmares Case","Counter-Strike 2","16 Feb	
		16 Feb","16 Feb	
		16 Feb","Rp 9 579.56","957956","sale","Dreams & Nightmares Case","730","2","28683327530","0","4717330486","2","28683327530"
"Revolution Case","Counter-Strike 2","14 Feb	
		14 Feb","14 Feb	
		14 Feb","Rp 74 461.89","7446189","sale","Revolution Case","730","2","28667000131","0","5195569810","2","28667000131"
"Gorodok","Squad Trading Card","13 Feb	
		13 Feb","13 Feb	
		13 Feb","Rp 414.78","41478","purchase","393380-Gorodok","753","6","23978686494","0","2026413430","6","24459666628"
"Chora","Squad Trading Card","13 Feb	
		9 Feb","13 Feb	
		9 Feb","Rp 466.68","46668","purchase","393380-Chora","753","6","24099627086","0","2026413381","6","24427254989"
"Kohat Toi","Squad Trading Card","13 Feb	
		13 Feb","13 Feb	
		13 Feb","Rp 480.56","48056","purchase","393380-Kohat Toi","753","6","22548834350","0","2026413623","6","24460410870"
"Militia Forces Under Fire","Squad Trading Card","13 Feb	
		13 Feb","13 Feb	
		13 Feb","Rp 404.92","40492","purchase","393380-Militia Forces Under Fire","753","6","24461002644","0","2026413047","6","24461349157"
"Russian Combined Arms","Squad Trading Card","13 Feb	
		13 Feb","13 Feb	
		13 Feb","Rp 414.39","41439","purchase","393380-Russian Combined Arms","753","6","20728845907","0","2026413531","6","24459329484"
"Insurgent Forces","Squad Trading Card","13 Feb	
		13 Feb","13 Feb	
		13 Feb","Rp 407.28","40728","purchase","393380-Insurgent Forces","753","6","24412041256","0","2026414424","6","24461242556"
"Sticker | Counter-Tech","Counter-Strike 2","13 Feb	
		27 Jan","13 Feb	
		27 Jan","Rp 2 020.06","202006","sale","Sticker | Counter-Tech","730","2","25245622873","519977179","3608083929","2","25245622873"
":info:","Disney Universe Emoticon","12 Feb	
		12 Feb","12 Feb	
		12 Feb","Rp 329.15","32915","purchase","316260-:info:","753","6","24388992186","0","623096846","6","24458593956"
":pinkFlowerNKOA:","New kind of adventure Emoticon","12 Feb	
		8 Feb","12 Feb	
		8 Feb","Rp 47.35","4735","purchase","375510-:pinkFlowerNKOA:","753","6","11281603745","0","1020425489","6","24425416796"
":BrownCow:","Hand Simulator Emoticon","12 Feb	
		7 Feb","12 Feb	
		7 Feb","Rp 87.60","8760","purchase","657200-:BrownCow:","753","6","16673192575","0","2540039434","6","24417114265"
"Sticker | Baby Fire Serpent","Counter-Strike 2","10 Feb	
		31 Jan","10 Feb	
		31 Jan","Rp 1 964.93","196493","sale","Sticker | Baby Fire Serpent","730","2","26856381990","188530139","4966008689","2","26856381990"
"Fracture Case","Counter-Strike 2","9 Feb	
		9 Feb","9 Feb	
		9 Feb","Rp 2 728.95","272895","sale","Fracture Case","730","2","28574413999","0","3946324730","2","28574413999"
"Dreams & Nightmares Case","Counter-Strike 2","8 Feb	
		8 Feb","8 Feb	
		8 Feb","Rp 9 569.45","956945","sale","Dreams & Nightmares Case","730","2","28554285492","0","4717330486","2","28554285492"
"Prisma 2 Case","Counter-Strike 2","5 Feb	
		31 Jan","5 Feb	
		31 Jan","Rp 2 683.76","268376","sale","Prisma 2 Case","730","2","19228768152","0","3761545285","2","19228768152"
"Prisma 2 Case","Counter-Strike 2","5 Feb	
		31 Jan","5 Feb	
		31 Jan","Rp 2 613.25","261325","sale","Prisma 2 Case","730","2","23121123232","0","3761545285","2","23121123232"
"R8 Revolver | Nitro","Counter-Strike 2","4 Feb	
		27 Jan","4 Feb	
		27 Jan","Rp 1 447","144700","sale","R8 Revolver | Nitro (Field-Tested)","730","2","26719180145","480085569","3035571526","2","26719180145"
"Prisma 2 Case","Counter-Strike 2","1 Feb	
		31 Jan","1 Feb	
		31 Jan","Rp 2 437.19","243719","sale","Prisma 2 Case","730","2","22665900042","0","3761545285","2","22665900042"
"Prisma 2 Case","Counter-Strike 2","1 Feb	
		31 Jan","1 Feb	
		31 Jan","Rp 2 437.19","243719","sale","Prisma 2 Case","730","2","23337879232","0","3761545285","2","23337879232"
"Clutch Case","Counter-Strike 2","31 Jan	
		31 Jan","31 Jan	
		31 Jan","Rp 4 638.09","463809","sale","Clutch Case","730","2","28467056287","0","2727227113","2","28467056287"
"Danger Zone Case","Counter-Strike 2","31 Jan	
		31 Jan","31 Jan	
		31 Jan","Rp 2 939.12","293912","sale","Danger Zone Case","730","2","22918780413","0","3106076656","2","22918780413"
"Danger Zone Case","Counter-Strike 2","31 Jan	
		31 Jan","31 Jan	
		31 Jan","Rp 2 939.12","293912","sale","Danger Zone Case","730","2","19671655317","0","3106076656","2","19671655317"
"Danger Zone Case","Counter-Strike 2","31 Jan	
		31 Jan","31 Jan	
		31 Jan","Rp 2 939.12","293912","sale","Danger Zone Case","730","2","23812773142","0","3106076656","2","23812773142"
"Prisma Case","Counter-Strike 2","31 Jan	
		31 Jan","31 Jan	
		31 Jan","Rp 2 355.90","235590","sale","Prisma Case","730","2","21073811589","0","3213411179","2","21073811589"
"Desert Eagle | Meteorite","Counter-Strike 2","30 Jan	
		27 Jan","30 Jan	
		27 Jan","Rp 26 110.44","2611044","sale","Desert Eagle | Meteorite (Factory New)","730","2","27223613663","302028390","469432145","2","27223613663"
"Desert Eagle | Mudder","Counter-Strike 2","28 Jan	
		27 Jan","28 Jan	
		27 Jan","Rp 1 131.42","113142","sale","Desert Eagle | Mudder (Field-Tested)","730","2","27243681984","480085569","310777314","2","27243681984"
"Negev | Bulkhead","Counter-Strike 2","27 Jan	
		27 Jan","27 Jan	
		27 Jan","Rp 2 357.20","235720","sale","Negev | Bulkhead (Factory New)","730","2","25551558021","302028390","3035569941","2","25551558021"
"Sticker | 00 Nation | Rio 2022","Counter-Strike 2","27 Jan	
		27 Jan","27 Jan	
		27 Jan","Rp 7 005.51","700551","sale","Sticker | 00 Nation | Rio 2022","730","2","28268017878","188530139","5051655029","2","28268017878"
"UMP-45 | Carbon Fiber","Counter-Strike 2","27 Jan	
		27 Jan","27 Jan	
		27 Jan","Rp 2 696.24","269624","sale","UMP-45 | Carbon Fiber (Factory New)","730","2","27223613587","302028390","469444104","2","27223613587"
"Clutch Case","Counter-Strike 2","27 Jan	
		27 Jan","27 Jan	
		27 Jan","Rp 4 531.89","453189","sale","Clutch Case","730","2","28375872290","0","2727227113","2","28375872290"
"Clutch Case","Counter-Strike 2","16 Jan	
		16 Jan","16 Jan	
		16 Jan","Rp 4 623.75","462375","sale","Clutch Case","730","2","28298160465","0","2727227113","2","28298160465"
"Clutch Case","Counter-Strike 2","15 Jan	
		15 Jan","15 Jan	
		15 Jan","Rp 4 549.59","454959","sale","Clutch Case","730","2","28239132900","0","2727227113","2","28239132900"
"Clutch Case","Counter-Strike 2","15 Jan	
		15 Jan","15 Jan	
		15 Jan","Rp 4 549.59","454959","sale","Clutch Case","730","2","28278941636","0","5154703298","2","28278941636"
"Clutch Case","Counter-Strike 2","15 Jan	
		15 Jan","15 Jan	
		15 Jan","Rp 4 549.59","454959","sale","Clutch Case","730","2","28278941628","0","5154703298","2","28278941628"
"Recoil Case","Counter-Strike 2","5 Jan	
		5 Jan","5 Jan	
		5 Jan","Rp 8 739.07","873907","sale","Recoil Case","730","2","28182012083","0","4901046679","2","28182012083"
"Danger Zone Case","Counter-Strike 2","25 Dec	
		25 Dec","25 Dec	
		25 Dec","Rp 2 007.39","200739","sale","Danger Zone Case","730","2","23966645808","0","3106076656","2","23966645808"
"Sit Back and Relax (Trading Card)","The Steam Awards - 2022 Trading Card","25 Dec	
		24 Dec","25 Dec	
		24 Dec","Rp 334.06","33406","sale","2243720-Sit Back and Relax (Trading Card)","753","6","23185454736","0","5123090632","6","23185937445"
"Snakebite Case","Counter-Strike 2","25 Dec	
		25 Dec","25 Dec	
		25 Dec","Rp 1 820.82","182082","sale","Snakebite Case","730","2","27807632393","0","4418618853","2","27807632393"
"Snakebite Case","Counter-Strike 2","25 Dec	
		25 Dec","25 Dec	
		25 Dec","Rp 1 820.82","182082","sale","Snakebite Case","730","2","27884484450","0","4418618853","2","27884484450"
"Prisma 2 Case","Counter-Strike 2","25 Dec	
		25 Dec","25 Dec	
		25 Dec","Rp 2 139.68","213968","sale","Prisma 2 Case","730","2","23121122300","0","3761545285","2","23121122300"
"Prisma 2 Case","Counter-Strike 2","25 Dec	
		25 Dec","25 Dec	
		25 Dec","Rp 2 137.60","213760","sale","Prisma 2 Case","730","2","19258796363","0","3761545285","2","19258796363"
"Fracture Case","Counter-Strike 2","25 Dec	
		25 Dec","25 Dec	
		25 Dec","Rp 2 151.88","215188","sale","Fracture Case","730","2","23617097809","0","3946324730","2","23617097809"
"Outstanding Story-Rich Game (Trading Card)","The Steam Awards - 2022 Trading Card","25 Dec	
		24 Dec","25 Dec	
		24 Dec","Rp 333.69","33369","sale","2243720-Outstanding Story-Rich Game (Trading Card)","753","6","23185454611","0","5123090604","6","23185937465"
"Game of the Year (Trading Card)","The Steam Awards - 2022 Trading Card","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 377.82","37782","purchase","2243720-Game of the Year (Trading Card)","753","6","23163166622","0","5123090591","6","23185819214"
"Best Game You Suck At (Trading Card)","The Steam Awards - 2022 Trading Card","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 375.27","37527","purchase","2243720-Best Game You Suck At (Trading Card)","753","6","23183531526","0","5123090615","6","23185804665"
"Most Innovative Gameplay (Trading Card)","The Steam Awards - 2022 Trading Card","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 373.86","37386","purchase","2243720-Most Innovative Gameplay (Trading Card)","753","6","23169650181","0","5123090594","6","23185761781"
"Outstanding Visual Style (Trading Card)","The Steam Awards - 2022 Trading Card","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 369.09","36909","purchase","2243720-Outstanding Visual Style (Trading Card)","753","6","23185691246","0","5123090593","6","23185727571"
"Best Soundtrack (Trading Card)","The Steam Awards - 2022 Trading Card","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 381.54","38154","purchase","2243720-Best Soundtrack (Trading Card)","753","6","23143252737","0","5123090610","6","23185707141"
"Fracture Case","Counter-Strike 2","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 2 151.88","215188","sale","Fracture Case","730","2","27223613619","0","3946324730","2","27223613619"
"Fracture Case","Counter-Strike 2","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 2 151.88","215188","sale","Fracture Case","730","2","27161696561","0","3946324730","2","27161696561"
"Fracture Case","Counter-Strike 2","24 Dec	
		24 Dec","24 Dec	
		24 Dec","Rp 2 151.88","215188","sale","Fracture Case","730","2","27223613639","0","3946324730","2","27223613639"
"Dreams & Nightmares Case","Counter-Strike 2","24 Dec	
		13 Dec","24 Dec	
		13 Dec","Rp 6 976.75","697675","sale","Dreams & Nightmares Case","730","2","27931148706","0","4717330486","2","27931148706"
"Fracture Case","Counter-Strike 2","18 Dec	
		18 Dec","18 Dec	
		18 Dec","Rp 1 740.14","174014","sale","Fracture Case","730","2","28008529550","0","3946324730","2","28008529550"
"Sticker | Imperial Esports | Rio 2022","Counter-Strike 2","25 Nov	
		25 Nov","25 Nov	
		25 Nov","Rp 703.49","70349","sale","Sticker | Imperial Esports | Rio 2022","730","2","27790892351","188530139","5085779467","2","27790892351"
"Sticker | FURIA | Rio 2022","Counter-Strike 2","25 Nov	
		25 Nov","25 Nov	
		25 Nov","Rp 696.27","69627","sale","Sticker | FURIA | Rio 2022","730","2","27803807493","188530139","5085787324","2","27803807493"
"Sticker | PGL (Glitter) | Antwerp 2022","Counter-Strike 2","25 Nov	
		22 Nov","25 Nov	
		22 Nov","Rp 2 075.44","207544","purchase","Sticker | PGL (Glitter) | Antwerp 2022","730","2","26205873977","188530139","4839650796","2","26205873977"
"Sticker | Team Liquid (Glitter) | Antwerp 2022","Counter-Strike 2","25 Nov	
		25 Nov","25 Nov	
		25 Nov","Rp 1 484.37","148437","purchase","Sticker | Team Liquid (Glitter) | Antwerp 2022","730","2","27803158890","188530139","5088715253","2","27803158890"
"AK-47 | Safety Net","Counter-Strike 2","25 Nov	
		24 Nov","25 Nov	
		24 Nov","Rp 88 331.61","8833161","sale","AK-47 | Safety Net (Minimal Wear)","730","2","27796252893","302028390","3035597843","2","27796252893"
"Clutch Case","Counter-Strike 2","22 Nov	
		22 Nov","22 Nov	
		22 Nov","Rp 4 191.38","419138","sale","Clutch Case","730","2","27732381770","0","2727227113","2","27732381770"
"VW","Need for Speed™ Heat  Trading Card","22 Nov	
		22 Nov","22 Nov	
		22 Nov","Rp 902.34","90234","purchase","1222680-VW","753","6","22567382403","0","3845888753","6","22567886360"
"Honda","Need for Speed™ Heat  Trading Card","22 Nov	
		22 Nov","22 Nov	
		22 Nov","Rp 833.54","83354","purchase","1222680-Honda","753","6","22560379166","0","3845892411","6","22567829817"
"Nissan","Need for Speed™ Heat  Trading Card","22 Nov	
		22 Nov","22 Nov	
		22 Nov","Rp 904.51","90451","purchase","1222680-Nissan","753","6","18402405976","0","3845888754","6","22567953727"
"BMWI8","Need for Speed™ Heat  Trading Card","22 Nov	
		22 Nov","22 Nov	
		22 Nov","Rp 885.56","88556","purchase","1222680-BMWI8","753","6","22131493401","0","3845888755","6","22567818713"
"Range Rover SVR","Need for Speed™ Heat  Trading Card","22 Nov	
		22 Nov","22 Nov	
		22 Nov","Rp 885.93","88593","purchase","1222680-Range Rover SVR","753","6","22183314262","0","3845869693","6","22567762845"
"Sticker | lauNX (Gold) | Rio 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 38 839.13","3883913","purchase","Sticker | lauNX (Gold) | Rio 2022","730","2","27685704682","188530139","5063797836","2","27685704682"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681709048","188530139","5070481359","2","27681709048"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681618378","188530139","5070481359","2","27681618378"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681618875","188530139","5070481359","2","27681618875"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681619672","188530139","5070481359","2","27681619672"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681567094","188530139","5070481359","2","27681567094"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 100.69","10069","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27415364930","188530139","4839650806","2","27415364930"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681490753","188530139","5070481359","2","27681490753"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 91.96","9196","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27663188768","188530139","5069062430","2","27663188768"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681395483","188530139","5070481359","2","27681395483"
"Sticker | Team Liquid | Antwerp 2022","Counter-Strike 2","12 Nov	
		12 Nov","12 Nov	
		12 Nov","Rp 106.79","10679","purchase","Sticker | Team Liquid | Antwerp 2022","730","2","27681398473","188530139","5070481359","2","27681398473"
"Sticker | IEM | Rio 2022","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 155.98","15598","purchase","Sticker | IEM | Rio 2022","730","2","27674624268","188530139","5070481882","2","27674624268"
"Sticker | IEM | Rio 2022","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 155.98","15598","purchase","Sticker | IEM | Rio 2022","730","2","27674625378","188530139","5070481882","2","27674625378"
"Sticker | IEM | Rio 2022","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 155.98","15598","purchase","Sticker | IEM | Rio 2022","730","2","27649888703","188530139","5066164645","2","27649888703"
"Forest of Norse Gods!","Kingdom Two Crowns Rare Profile Background","11 Nov	
		4 Nov","11 Nov	
		4 Nov","Rp 450.15","45015","purchase","701160-Forest of Norse Gods!","753","6","20493354643","0","4716857700","6","22435158411"
"Battlefield","Sekiro™: Shadows Die Twice Profile Background","11 Nov	
		9 Nov","11 Nov	
		9 Nov","Rp 459.83","45983","purchase","814380-Battlefield","753","6","21720926343","0","3221678874","6","22474946614"
"New Terra (Profile Background)","Endzone - A World Apart Uncommon Profile Background","11 Nov	
		6 Nov","11 Nov	
		6 Nov","Rp 440.22","44022","purchase","933820-New Terra (Profile Background)-12","753","6","21923612934","0","4356400874","6","22450562535"
"Remember the Fallen (Profile Background)","Endzone - A World Apart Rare Profile Background","11 Nov	
		7 Nov","11 Nov	
		7 Nov","Rp 609.53","60953","purchase","933820-Remember the Fallen (Profile Background)-13","753","6","20532982611","0","4356409263","6","22458147468"
"Sticker | IEM | Rio 2022","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 168.22","16822","purchase","Sticker | IEM | Rio 2022","730","2","27669418586","188530139","5069063102","2","27669418586"
"Sticker | IEM | Rio 2022","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 175.22","17522","purchase","Sticker | IEM | Rio 2022","730","2","27673851172","188530139","5070481882","2","27673851172"
"Dreams & Nightmares Case","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 10 191.09","1019109","sale","Dreams & Nightmares Case","730","2","27673388985","0","4717330486","2","27673388985"
"Recoil Case","Counter-Strike 2","11 Nov	
		11 Nov","11 Nov	
		11 Nov","Rp 13 535.05","1353505","sale","Recoil Case","730","2","27673524294","0","4901046679","2","27673524294"
"Recoil Case","Counter-Strike 2","10 Nov	
		10 Nov","10 Nov	
		10 Nov","Rp 13 496.56","1349656","sale","Recoil Case","730","2","27658310937","0","4901046679","2","27658310937"
"Clutch Case","Counter-Strike 2","19 Oct	
		19 Oct","19 Oct	
		19 Oct","Rp 4 700.74","470074","sale","Clutch Case","730","2","27443935187","0","2727227113","2","27443935187"
"Recoil Case","Counter-Strike 2","16 Oct	
		12 Oct","16 Oct	
		12 Oct","Rp 17 451.73","1745173","sale","Recoil Case","730","2","27223613682","0","4901046679","2","27223613682"
"Clutch Case","Counter-Strike 2","13 Oct	
		12 Oct","13 Oct	
		12 Oct","Rp 4 612.54","461254","sale","Clutch Case","730","2","27247186356","0","2727227113","2","27247186356"
"Dreams & Nightmares Case","Counter-Strike 2","12 Oct	
		12 Oct","12 Oct	
		12 Oct","Rp 10 455.10","1045510","sale","Dreams & Nightmares Case","730","2","27333029987","0","4717330486","2","27333029987"
":call_soulmate:","Trianguluv Emoticon","11 Sep	
		11 Sep","11 Sep	
		11 Sep","Rp 2 028.95","202895","purchase","601930-:call_soulmate:","753","6","21934345836","0","2222420572","6","21985566618"
":TEW2CAT:","The Evil Within 2 Uncommon Emoticon","11 Sep	
		11 Sep","11 Sep	
		11 Sep","Rp 442.88","44288","purchase","601430-:TEW2CAT:","753","6","21905527775","0","2559382694","6","21985394811"
":furryLove2:","Furry Love 2 Emoticon","11 Sep	
		11 Sep","11 Sep	
		11 Sep","Rp 170.74","17074","purchase","1349040-:furryLove2:","753","6","21857186927","0","4873307639","6","21983134458"
":ap_teasing:","Animated Puzzles Emoticon","11 Sep	
		10 Sep","11 Sep	
		10 Sep","Rp 2 405.40","240540","purchase","379610-:ap_teasing:","753","6","21900374119","0","1907214543","6","21978460559"
"Prisma 2 Case","Counter-Strike 2","7 Sep	
		25 Aug","7 Sep	
		25 Aug","Rp 1 938.46","193846","sale","Prisma 2 Case","730","2","18565680069","0","3761545285","2","18565680069"
"AK-47 | Safari Mesh","Counter-Strike 2","2 Sep	
		2 Sep","2 Sep	
		2 Sep","Rp 2 980.48","298048","purchase","AK-47 | Safari Mesh (Field-Tested)","730","2","24362201633","302028390","310777321","2","24362201633"
"AWP | Safari Mesh","Counter-Strike 2","2 Sep	
		2 Sep","2 Sep	
		2 Sep","Rp 1 410.27","141027","purchase","AWP | Safari Mesh (Field-Tested)","730","2","12084011586","480085569","310776566","2","12084011586"
